,Date_Time_UTC,pH_total,pH_QCflag,O2_umol_per_kg,Temp_C,Sal_PSS,Pressure_dbar,time,station,long,lat,TAlk_molkg,Omega_Ar
740,2018-05-08 07:00:25,8.869484156,0,268.9551615,17.353,33.6003,5.07,1525762825,AH,-117.32750,33.14250,0.00225,8.25090568402215
741,2018-05-08 07:30:25,8.864348009,0,267.1371128,17.3166,33.5956,5.095,1525764625,AH,-117.32750,33.14250,0.00225,8.20553637581743
742,2018-05-08 08:00:24,8.857409573,0,263.0867499,17.3012,33.5712,5.078,1525766424,AH,-117.32750,33.14250,0.00225,8.14938740935718
743,2018-05-08 08:30:25,8.855685905,0,255.2987646,17.1173,33.6079,5.138,1525768225,AH,-117.32750,33.14250,0.00225,8.10797041108633
744,2018-05-08 09:00:25,8.844703387,0,250.302719,16.8918,33.7152,5.221,1525770025,AH,-117.32750,33.14250,0.00225,7.98976261140546
745,2018-05-08 09:30:24,8.843203145,0,249.991987,16.8709,33.7325,5.222,1525771824,AH,-117.32750,33.14250,0.00225,7.97528539634976
746,2018-05-08 10:00:25,8.849298809,0,251.2228761,16.8239,33.745,5.259,1525773625,AH,-117.32750,33.14250,0.00225,8.01525054906356
747,2018-05-08 11:00:24,8.859563908,0,254.6497858,16.9143,33.7216,5.296,1525777224,AH,-117.32750,33.14250,0.00225,8.10754580132295
748,2018-05-08 12:00:25,8.860831923,0,255.8083177,16.9402,33.7127,5.241,1525780825,AH,-117.32750,33.14250,0.00225,8.12166651919053
749,2018-05-08 12:30:24,8.858434199,0,255.738476,16.9524,33.7098,5.183,1525782624,AH,-117.32750,33.14250,0.00225,8.10558794679016
750,2018-05-08 13:00:25,8.852304813,0,253.7323492,16.9567,33.7084,5.149,1525784425,AH,-117.32750,33.14250,0.00225,8.05921686933421
751,2018-05-08 13:30:25,8.844916172,0,250.40005,16.9954,33.6956,5.08,1525786225,AH,-117.32750,33.14250,0.00225,8.00832883924144
752,2018-05-08 14:00:24,8.835473688,0,244.819038,17.0316,33.6892,5.005,1525788024,AH,-117.32750,33.14250,0.00225,7.94107789877822
753,2018-05-08 14:32:57,8.838127995,0,244.7093729,16.9813,33.7009,4.881,1525789977,AH,-117.32750,33.14250,0.00225,7.95551848221576
754,2018-05-08 15:30:24,8.832036339,0,244.4771541,17.0898,33.6681,4.771,1525793424,AH,-117.32750,33.14250,0.00225,7.92508749735043
755,2018-05-08 16:00:25,8.811349578,0,239.4852954,17.1382,33.6503,4.626,1525795225,AH,-117.32750,33.14250,0.00225,7.77143268107038
756,2018-05-08 16:30:25,8.811348311,0,235.1975396,17.231,33.6531,4.566,1525797025,AH,-117.32750,33.14250,0.00225,7.78648166632188
757,2018-05-08 17:00:24,8.820228206,0,236.5215973,17.0128,33.6977,4.536,1525798824,AH,-117.32750,33.14250,0.00225,7.82385117399728
758,2018-05-08 17:30:25,8.812137444,0,234.2848199,17.238,33.6243,4.465,1525800625,AH,-117.32750,33.14250,0.00225,7.79400073596405
759,2018-05-08 18:00:25,8.81426698,0,235.368526,17.2647,33.6539,4.409,1525802425,AH,-117.32750,33.14250,0.00225,7.81620538897115
760,2018-05-08 18:30:24,8.818128273,0,236.2620441,17.1221,33.6421,4.38,1525804224,AH,-117.32750,33.14250,0.00225,7.8244021288284
761,2018-05-08 19:00:25,8.822120582,0,237.5846978,17.0914,33.6705,4.389,1525806025,AH,-117.32750,33.14250,0.00225,7.85160914952966
762,2018-05-08 19:30:25,8.824286533,0,238.7728244,17.0995,33.6732,4.406,1525807825,AH,-117.32750,33.14250,0.00225,7.86973546190075
763,2018-05-08 20:00:24,8.812852564,0,237.5879048,17.2207,33.6641,4.392,1525809624,AH,-117.32750,33.14250,0.00225,7.79869093037648
764,2018-05-08 20:30:25,8.81257581,0,237.2635849,17.9711,33.4835,4.426,1525811425,AH,-117.32750,33.14250,0.00225,7.90835093519396
765,2018-05-08 21:00:25,8.803816601,0,234.5256975,17.7326,33.5828,4.497,1525813225,AH,-117.32750,33.14250,0.00225,7.80406353165644
766,2018-05-08 21:30:24,8.819281441,0,234.0674256,17.8365,33.6628,4.572,1525815024,AH,-117.32750,33.14250,0.00225,7.94291765625865
767,2018-05-08 22:32:38,8.910451861,0,270.9107889,18.0555,33.6466,4.771,1525818758,AH,-117.32750,33.14250,0.00225,8.67099322467803
768,2018-05-08 23:03:23,8.924555927,0,278.1280607,18.1377,33.6544,4.874,1525820603,AH,-117.32750,33.14250,0.00225,8.78649744391887
769,2018-05-09 00:30:24,8.948146252,0,299.3316098,18.3105,33.6429,5.143,1525825824,AH,-117.32750,33.14250,0.00225,8.98061751268595
770,2018-05-09 01:00:25,8.940318668,0,299.3761269,18.2699,33.6334,5.196,1525827625,AH,-117.32750,33.14250,0.00225,8.91742607249717
771,2018-05-09 02:00:24,8.93257703,0,292.8120315,18.2515,33.6274,5.294,1525831224,AH,-117.32750,33.14250,0.00225,8.85724752490916
772,2018-05-09 02:30:25,8.93855632,0,295.2907156,18.2876,33.6295,5.294,1525833025,AH,-117.32750,33.14250,0.00225,8.90612207386726
773,2018-05-09 03:00:25,8.933724968,0,294.0375671,18.2569,33.6382,5.223,1525834825,AH,-117.32750,33.14250,0.00225,8.86729382616299
774,2018-05-09 03:30:24,8.924231904,0,287.175506,18.1358,33.648,5.18,1525836624,AH,-117.32750,33.14250,0.00225,8.78035488650912
775,2018-05-09 04:00:25,8.930614071,0,286.9478575,18.1971,33.638,5.139,1525838425,AH,-117.32750,33.14250,0.00225,8.83665126889862
776,2018-05-09 04:30:25,8.933342755,0,291.7280027,18.3047,33.6289,5.099,1525840225,AH,-117.32750,33.14250,0.00225,8.87294261072342
777,2018-05-09 05:01:20,8.91080041,0,281.2876411,18.3701,33.6173,4.999,1525842080,AH,-117.32750,33.14250,0.00225,8.71805534735971
778,2018-05-09 06:30:24,8.922538992,0,280.2613158,18.3716,33.6273,4.88,1525847424,AH,-117.32750,33.14250,0.00225,8.80629493194784
779,2018-05-09 07:00:25,8.921473289,0,281.0218357,18.389,33.6298,4.869,1525849225,AH,-117.32750,33.14250,0.00225,8.80120582649969
780,2018-05-09 07:30:25,8.920825674,0,282.4822847,18.4151,33.6327,4.825,1525851025,AH,-117.32750,33.14250,0.00225,8.80085949965664
781,2018-05-09 08:00:24,8.916402296,0,280.8723349,18.394,33.6149,4.867,1525852824,AH,-117.32750,33.14250,0.00225,8.76450267512951
782,2018-05-09 09:00:25,8.897167579,0,270.964368,18.4432,33.6326,4.903,1525856425,AH,-117.32750,33.14250,0.00225,8.62885085201459
783,2018-05-09 09:30:24,8.853931128,0,251.7040707,18.1101,33.6018,4.948,1525858224,AH,-117.32750,33.14250,0.00225,8.24902717106887
784,2018-05-09 10:00:25,8.901054691,0,256.836522,17.9848,33.6309,5.019,1525860025,AH,-117.32750,33.14250,0.00225,8.58734217521049
785,2018-05-09 10:30:25,8.905893826,0,260.864602,17.8804,33.6302,5.08,1525861825,AH,-117.32750,33.14250,0.00225,8.60709815821433
786,2018-05-09 11:02:47,8.908475177,0,262.258022,17.8068,33.6324,5.127,1525863767,AH,-117.32750,33.14250,0.00225,8.61479288875005
787,2018-05-09 12:00:25,8.902464835,0,263.3993767,17.7121,33.6633,5.217,1525867225,AH,-117.32750,33.14250,0.00225,8.55499189788996
788,2018-05-09 12:30:24,8.901051311,0,261.6230079,17.6393,33.6711,5.216,1525869024,AH,-117.32750,33.14250,0.00225,8.53352499025831
789,2018-05-09 13:00:25,8.903435381,0,263.0081223,17.5979,33.6731,5.204,1525870825,AH,-117.32750,33.14250,0.00225,8.54531156343456
790,2018-05-09 13:30:25,8.898672452,0,263.128976,17.5449,33.6865,5.199,1525872625,AH,-117.32750,33.14250,0.00225,8.50180251888406
791,2018-05-09 14:00:24,8.896306272,0,261.0130563,17.5396,33.6842,5.128,1525874424,AH,-117.32750,33.14250,0.00225,8.48393696302734
792,2018-05-09 14:30:25,8.893483579,0,259.1863151,17.5589,33.6891,5.08,1525876225,AH,-117.32750,33.14250,0.00225,8.46617454490671
793,2018-05-09 15:30:24,8.891793846,0,256.2177714,17.7963,33.6746,4.949,1525879824,AH,-117.32750,33.14250,0.00225,8.49059586252415
794,2018-05-09 16:00:25,8.884946857,0,254.0930435,17.6683,33.6774,4.81,1525881625,AH,-117.32750,33.14250,0.00225,8.42095605467788
795,2018-05-09 16:30:25,8.888766179,0,255.7826343,17.8337,33.6626,4.746,1525883425,AH,-117.32750,33.14250,0.00225,8.47543646705697
796,2018-05-09 17:00:24,8.873913594,0,252.1907683,18.315,33.6408,4.673,1525885224,AH,-117.32750,33.14250,0.00225,8.4367297902304
797,2018-05-09 17:30:25,8.870732135,0,249.5292516,18.4576,33.6551,4.531,1525887025,AH,-117.32750,33.14250,0.00225,8.43608810235344
798,2018-05-09 18:03:29,8.864294263,0,248.0959435,18.4918,33.6557,4.503,1525889009,AH,-117.32750,33.14250,0.00225,8.392630526879
799,2018-05-09 19:30:25,8.864228515,0,247.5188203,18.6648,33.6525,4.297,1525894225,AH,-117.32750,33.14250,0.00225,8.42078122937638
800,2018-05-09 20:00:24,8.868856349,0,251.6234251,18.7438,33.6549,4.291,1525896024,AH,-117.32750,33.14250,0.00225,8.46818726654192
801,2018-05-09 21:30:24,8.856184,0,248.6628202,18.9022,33.6496,4.421,1525901424,AH,-117.32750,33.14250,0.00225,8.394593133369
802,2018-05-09 22:30:25,8.909357262,0,262.4938986,18.4503,33.6555,4.64,1525905025,AH,-117.32750,33.14250,0.00225,8.72373967624989
803,2018-05-09 23:30:52,8.916286026,0,276.7984695,18.3891,33.6474,4.905,1525908652,AH,-117.32750,33.14250,0.00225,8.76277434117113
804,2018-05-10 01:00:25,8.913479586,0,280.5414434,18.2578,33.6184,5.228,1525914025,AH,-117.32750,33.14250,0.00225,8.71850842896569
805,2018-05-10 01:30:25,8.908136542,0,279.762679,18.2112,33.6151,5.296,1525915825,AH,-117.32750,33.14250,0.00225,8.67109384313264
806,2018-05-10 02:00:24,8.907061542,0,276.3104596,18.1694,33.6172,5.376,1525917624,AH,-117.32750,33.14250,0.00225,8.65595114681595
807,2018-05-10 02:30:25,8.91670721,0,279.0112151,18.1581,33.611,5.381,1525919425,AH,-117.32750,33.14250,0.00225,8.72565846040287
808,2018-05-10 03:30:24,8.918321592,0,278.7415979,18.0634,33.6061,5.308,1525923024,AH,-117.32750,33.14250,0.00225,8.72416209712292
809,2018-05-10 04:30:25,8.915014378,0,277.3203266,18.0351,33.6119,5.132,1525926625,AH,-117.32750,33.14250,0.00225,8.69744807331412
810,2018-05-10 05:00:24,8.902199784,0,271.9443912,18.201,33.6043,5.055,1525928424,AH,-117.32750,33.14250,0.00225,8.62784540402219
811,2018-05-10 05:30:25,8.907642688,0,273.031419,18.134,33.6208,4.987,1525930225,AH,-117.32750,33.14250,0.00225,8.65925105564282
812,2018-05-10 06:00:25,8.907358979,0,273.3644901,18.1436,33.6036,4.883,1525932025,AH,-117.32750,33.14250,0.00225,8.65953521317173
813,2018-05-10 06:30:24,8.898746928,0,271.1899602,18.2305,33.6165,4.808,1525933824,AH,-117.32750,33.14250,0.00225,8.60932642869569
814,2018-05-10 07:02:09,8.889826229,0,265.0740993,18.7219,33.6133,4.744,1525935729,AH,-117.32750,33.14250,0.00225,8.61766405989866
815,2018-05-10 07:34:01,8.883942695,0,262.3059595,18.8439,33.574,4.707,1525937641,AH,-117.32750,33.14250,0.00225,8.59198656521266
816,2018-05-10 09:00:25,8.877935104,0,258.9590422,18.6593,33.6235,4.702,1525942825,AH,-117.32750,33.14250,0.00225,8.51923720142619
817,2018-05-10 10:00:25,8.872350135,0,255.471556,18.7554,33.6299,4.794,1525946425,AH,-117.32750,33.14250,0.00225,8.49080419250178
818,2018-05-10 10:30:25,8.878959393,0,245.2820509,17.8431,33.6498,4.923,1525948225,AH,-117.32750,33.14250,0.00225,8.40050413543774
819,2018-05-10 11:00:24,8.889961567,0,246.4288359,17.624,33.6565,4.976,1525950024,AH,-117.32750,33.14250,0.00225,8.4500881416307
820,2018-05-10 11:30:25,8.888437245,0,249.597971,17.6209,33.6629,5.069,1525951825,AH,-117.32750,33.14250,0.00225,8.43719009851172
821,2018-05-10 12:00:25,8.892573257,0,251.0582165,17.6079,33.6619,5.158,1525953625,AH,-117.32750,33.14250,0.00225,8.46549305975809
822,2018-05-10 12:30:24,8.889112916,0,250.1039233,17.6677,33.6604,5.215,1525955424,AH,-117.32750,33.14250,0.00225,8.44779779029651
823,2018-05-10 13:00:25,8.887731433,0,248.6548613,17.5918,33.6559,5.309,1525957225,AH,-117.32750,33.14250,0.00225,8.42475504308656
824,2018-05-10 13:33:12,8.884660668,0,247.1817029,17.6026,33.6562,5.349,1525959192,AH,-117.32750,33.14250,0.00225,8.40271837059894
825,2018-05-10 14:30:25,8.881696127,0,242.435945,17.4983,33.6478,5.282,1525962625,AH,-117.32750,33.14250,0.00225,8.36492841086624
826,2018-05-10 15:00:25,8.876981459,0,241.1400973,17.5466,33.657,5.243,1525964425,AH,-117.32750,33.14250,0.00225,8.33698259178554
827,2018-05-10 15:30:24,8.873802267,0,239.158123,17.5214,33.6584,5.174,1525966224,AH,-117.32750,33.14250,0.00225,8.30964959422139
828,2018-05-10 16:00:25,8.880408137,0,239.6299007,17.5199,33.652,5.083,1525968025,AH,-117.32750,33.14250,0.00225,8.36060677343968
829,2018-05-10 16:30:25,8.88289708,0,242.9449843,17.6657,33.6453,5.005,1525969825,AH,-117.32750,33.14250,0.00225,8.40243529366856
830,2018-05-10 17:00:24,8.873042392,0,240.8965867,17.5272,33.637,4.93,1525971624,AH,-117.32750,33.14250,0.00225,8.30692316888657
831,2018-05-10 17:30:25,8.879889352,0,241.8603894,17.5803,33.6482,4.814,1525973425,AH,-117.32750,33.14250,0.00225,8.36865199643963
832,2018-05-10 18:00:29,8.870589337,0,241.0507729,17.666,33.6373,4.725,1525975229,AH,-117.32750,33.14250,0.00225,8.31155058751608
833,2018-05-10 18:33:59,8.866114901,0,240.5556614,17.9823,33.6482,4.596,1525977239,AH,-117.32750,33.14250,0.00225,8.32730559115602
834,2018-05-10 20:00:24,8.865875154,0,241.9781818,18.6111,33.6205,4.431,1525982424,AH,-117.32750,33.14250,0.00225,8.42318838268729
835,2018-05-10 20:30:25,8.863381713,0,241.9747657,18.5873,33.5292,4.421,1525984225,AH,-117.32750,33.14250,0.00225,8.3991506223033
836,2018-05-10 21:00:25,8.851538982,0,237.6224707,18.5347,33.6188,4.408,1525986025,AH,-117.32750,33.14250,0.00225,8.30197367875148
837,2018-05-10 21:30:24,8.857905618,0,236.1046744,18.1258,33.6029,4.451,1525987824,AH,-117.32750,33.14250,0.00225,8.28713748569218
838,2018-05-10 22:00:25,8.852617548,0,235.1594671,18.3632,33.6254,4.558,1525989625,AH,-117.32750,33.14250,0.00225,8.28238429182021
839,2018-05-10 22:30:25,8.856237334,0,237.4934927,18.3032,33.6404,4.586,1525991425,AH,-117.32750,33.14250,0.00225,8.30091072207945
840,2018-05-10 23:00:24,8.853849723,0,235.3667271,18.59,33.6066,4.726,1525993224,AH,-117.32750,33.14250,0.00225,8.32475371649506
841,2018-05-10 23:30:25,8.86433078,0,231.7672879,18.671,33.5949,4.858,1525995025,AH,-117.32750,33.14250,0.00225,8.41576461181496
842,2018-05-11 00:30:24,8.881145178,0,232.0478939,18.7563,33.6134,5.149,1525998624,AH,-117.32750,33.14250,0.00225,8.55336279147153
843,2018-05-11 01:01:31,8.890578141,0,235.4055999,18.5959,33.6136,5.231,1526000491,AH,-117.32750,33.14250,0.00225,8.59892374519627
844,2018-05-11 01:34:33,8.919325132,0,248.5020721,18.515,33.615,5.356,1526002473,AH,-117.32750,33.14250,0.00225,8.79871270548005
845,2018-05-11 02:30:25,8.943492316,0,263.5916285,18.428,33.6192,5.44,1526005825,AH,-117.32750,33.14250,0.00225,8.96086842632795
846,2018-05-11 03:30:24,8.94722711,0,266.7537625,18.3745,33.6249,5.453,1526009424,AH,-117.32750,33.14250,0.00225,8.97978004818884
847,2018-05-11 04:00:25,8.941528971,0,266.0727401,18.3442,33.6248,5.357,1526011225,AH,-117.32750,33.14250,0.00225,8.93528817643924
848,2018-05-11 04:30:25,8.909713744,0,253.437641,18.3144,33.6284,5.225,1526013025,AH,-117.32750,33.14250,0.00225,8.69924789578521
849,2018-05-11 05:00:24,8.934351777,0,256.8686125,18.3667,33.6276,5.177,1526014824,AH,-117.32750,33.14250,0.00225,8.88859933939498
850,2018-05-11 05:30:25,8.901461528,0,249.1243737,18.7913,33.6301,5.09,1526016625,AH,-117.32750,33.14250,0.00225,8.71137920421589
851,2018-05-11 06:00:25,8.894467682,0,242.3296192,18.7689,33.6202,4.994,1526018425,AH,-117.32750,33.14250,0.00225,8.65688304369767
852,2018-05-11 07:00:25,8.884278989,0,239.5509755,18.8749,33.6331,4.818,1526022025,AH,-117.32750,33.14250,0.00225,8.5987674485536
853,2018-05-11 07:30:25,8.873436454,0,238.0351584,19.1148,33.6337,4.717,1526023825,AH,-117.32750,33.14250,0.00225,8.55487667628463
854,2018-05-11 08:34:03,8.867063643,0,231.6618527,18.9015,33.6354,4.605,1526027643,AH,-117.32750,33.14250,0.00225,8.47518323643046
855,2018-05-11 10:00:25,8.853338696,0,222.6132552,18.9554,33.6359,4.602,1526032825,AH,-117.32750,33.14250,0.00225,8.37896501825149
856,2018-05-11 11:00:24,8.872475331,0,228.1825621,18.244,33.5998,4.782,1526036424,AH,-117.32750,33.14250,0.00225,8.41315335354009
857,2018-05-11 11:30:25,8.884697759,0,229.9904299,17.6598,33.6169,4.905,1526038225,AH,-117.32750,33.14250,0.00225,8.41581542500692
858,2018-05-11 12:00:25,8.889431859,0,232.5457755,17.5645,33.6136,4.999,1526040025,AH,-117.32750,33.14250,0.00225,8.43614830383556
859,2018-05-11 12:30:24,8.892193181,0,233.6359122,17.7314,33.6346,5.084,1526041824,AH,-117.32750,33.14250,0.00225,8.48174562181783
860,2018-05-11 13:00:25,8.888821993,0,233.5331831,17.7383,33.6327,5.218,1526043625,AH,-117.32750,33.14250,0.00225,8.45587179568168
861,2018-05-11 14:30:25,8.894681437,0,232.7360552,17.5452,33.6344,5.381,1526049025,AH,-117.32750,33.14250,0.00225,8.46908971552921
862,2018-05-11 15:00:25,8.885384711,0,231.0949079,17.5244,33.6345,5.44,1526050825,AH,-117.32750,33.14250,0.00225,8.39500222818211
863,2018-05-11 15:30:24,8.890224532,0,230.7994622,17.5257,33.6282,5.356,1526052624,AH,-117.32750,33.14250,0.00225,8.43265107305151
864,2018-05-11 16:00:25,8.892518879,0,232.5347953,17.4619,33.6398,5.321,1526054425,AH,-117.32750,33.14250,0.00225,8.44087263911654
865,2018-05-11 17:00:24,8.886304492,0,228.15937,17.5802,33.642,5.143,1526058024,AH,-117.32750,33.14250,0.00225,8.41374737447359
866,2018-05-11 17:30:25,8.876640546,0,227.7380645,17.955,33.6452,4.977,1526059825,AH,-117.32750,33.14250,0.00225,8.39931154502588
867,2018-05-11 18:00:25,8.865307084,0,222.0047422,18.114,33.6245,4.864,1526061625,AH,-117.32750,33.14250,0.00225,8.33811922542337
868,2018-05-11 18:30:24,8.866482776,0,222.0243747,17.9804,33.5553,4.768,1526063424,AH,-117.32750,33.14250,0.00225,8.32640558551387
869,2018-05-11 19:00:25,8.859774559,0,221.0700598,18.1136,33.6726,4.689,1526065225,AH,-117.32750,33.14250,0.00225,8.29837562831524
870,2018-05-11 19:30:25,8.847079392,0,218.1022846,18.5318,33.6564,4.606,1526067025,AH,-117.32750,33.14250,0.00225,8.26588497030228
871,2018-05-11 20:00:24,8.848024271,0,217.4936545,18.6163,33.6544,4.564,1526068824,AH,-117.32750,33.14250,0.00225,8.28659207745022
872,2018-05-11 20:30:25,8.844042804,0,215.9782535,18.4947,33.6754,4.47,1526070625,AH,-117.32750,33.14250,0.00225,8.23850737064029
873,2018-05-11 21:00:25,8.845565006,0,215.7069582,18.4059,33.6472,4.459,1526072425,AH,-117.32750,33.14250,0.00225,8.23610873495833
874,2018-05-11 21:30:24,8.844435319,0,214.914301,18.3835,33.6506,4.457,1526074224,AH,-117.32750,33.14250,0.00225,8.22402084914065
875,2018-05-11 22:30:25,8.836452458,0,209.6863315,18.4782,33.6527,4.568,1526077825,AH,-117.32750,33.14250,0.00225,8.17591903981455
876,2018-05-11 23:00:24,8.839250272,0,211.9468891,18.5672,33.6584,4.637,1526079624,AH,-117.32750,33.14250,0.00225,8.2107422793317
877,2018-08-20 16:13:01,8.328680852,0,387.7299679,22.7061,0.0491,-0.738,1534781581,AH,-117.32750,33.14250,0.00225,NA
878,2018-08-20 16:30:27,8.306991935,0,390.3480152,22.8947,0.0497,-0.708,1534782627,AH,-117.32750,33.14250,0.00225,NA
879,2018-08-20 17:00:19,8.299227421,0,393.0459586,22.7043,0.0502,-0.737,1534784419,AH,-117.32750,33.14250,0.00225,NA
880,2018-08-20 19:00:20,8.285204928,0,425.5385464,23.189,0.0414,-0.749,1534791620,AH,-117.32750,33.14250,0.00225,NA
881,2018-08-20 20:00:19,8.269541695,0,432.8543217,23.2464,0.0384,-0.735,1534795219,AH,-117.32750,33.14250,0.00225,NA
882,2018-08-20 21:00:19,8.272680532,0,441.5879834,23.2749,0.0362,-0.719,1534798819,AH,-117.32750,33.14250,0.00225,NA
883,2018-08-20 22:00:20,8.257814812,0,446.8510536,23.3388,0.0346,-0.735,1534802420,AH,-117.32750,33.14250,0.00225,NA
884,2018-08-20 23:00:19,8.245695102,0,451.4132539,23.3257,0.0334,-0.752,1534806019,AH,-117.32750,33.14250,0.00225,NA
885,2018-08-21 01:00:20,8.246561276,0,471.2043516,23.3426,0.0316,-0.691,1534813220,AH,-117.32750,33.14250,0.00225,NA
886,2018-08-21 02:00:19,8.243009825,0,489.0730617,23.3406,0.0309,-0.676,1534816819,AH,-117.32750,33.14250,0.00225,NA
887,2018-08-21 03:00:19,8.235556467,0,497.7732335,23.3565,0.0303,-0.755,1534820419,AH,-117.32750,33.14250,0.00225,NA
888,2018-08-21 04:00:20,8.225229289,0,505.5533369,23.3331,0.0298,-0.707,1534824020,AH,-117.32750,33.14250,0.00225,NA
889,2018-08-21 06:00:19,8.207441699,0,524.6427706,23.3642,0.0289,-0.681,1534831219,AH,-117.32750,33.14250,0.00225,NA
890,2018-08-21 08:00:19,8.19903582,0,542.1822136,23.0876,0.0281,-0.697,1534838419,AH,-117.32750,33.14250,0.00225,NA
891,2018-08-21 17:22:22,8.710456415,0,154.0514486,25.573,0.0121,-0.809,1534872142,AH,-117.32750,33.14250,0.00225,NA
892,2018-08-21 18:00:19,8.940010598,0,230.633595,24.1965,33.9145,4.63,1534874419,AH,-117.32750,33.14250,0.00225,9.78210780776448
893,2018-08-21 19:00:20,8.943820417,0,225.7187139,24.2191,33.9172,4.548,1534878020,AH,-117.32750,33.14250,0.00225,9.81101927907608
894,2018-08-21 21:00:19,8.937926108,0,222.4166495,24.424,33.9174,4.568,1534885219,AH,-117.32750,33.14250,0.00225,9.80153738066959
895,2018-08-21 22:00:20,8.933553473,0,222.2541273,24.5553,33.9224,4.626,1534888820,AH,-117.32750,33.14250,0.00225,9.7909595150577
896,2018-08-21 23:00:19,8.93871653,0,224.7754353,24.7263,33.9157,4.822,1534892419,AH,-117.32750,33.14250,0.00225,9.8467828755952
897,2018-08-22 00:00:19,8.96102006,0,235.5455835,24.8323,33.8897,5.076,1534896019,AH,-117.32750,33.14250,0.00225,10.0012887048522
898,2018-08-22 01:00:20,8.961666011,0,239.8835825,24.7759,33.8955,5.233,1534899620,AH,-117.32750,33.14250,0.00225,9.99553842983321
899,2018-08-22 02:00:19,8.975521649,0,247.6901633,24.8214,33.915,5.368,1534903219,AH,-117.32750,33.14250,0.00225,10.0854225337092
900,2018-08-22 03:00:19,8.967235313,0,242.2392447,24.7623,33.9118,5.301,1534906819,AH,-117.32750,33.14250,0.00225,10.0271295570225
901,2018-08-22 04:00:20,8.962816357,0,238.323225,24.7198,33.9146,5.12,1534910420,AH,-117.32750,33.14250,0.00225,9.9957639294342
902,2018-08-22 05:00:19,8.957356061,0,237.0674908,24.9604,33.9231,4.869,1534914019,AH,-117.32750,33.14250,0.00225,9.99758531309374
903,2018-08-22 06:00:19,8.939236168,0,229.7164884,25.1266,33.9332,4.573,1534917619,AH,-117.32750,33.14250,0.00225,9.90920227648128
904,2018-08-22 07:00:20,8.927471848,0,223.8777544,25.1956,33.939,4.317,1534921220,AH,-117.32750,33.14250,0.00225,9.84590182653408
905,2018-08-22 08:00:19,8.919211194,0,221.1052027,25.3287,33.9541,4.069,1534924819,AH,-117.32750,33.14250,0.00225,9.81355551286863
906,2018-08-22 09:00:19,8.917411306,0,218.5452135,25.2488,33.9464,3.923,1534928419,AH,-117.32750,33.14250,0.00225,9.79204200841964
907,2018-08-22 10:00:20,8.910854669,0,215.2869278,25.2611,33.9492,3.817,1534932020,AH,-117.32750,33.14250,0.00225,9.75165951011637
908,2018-08-22 11:00:19,8.900301702,0,210.3852358,25.3135,33.9481,3.856,1534935619,AH,-117.32750,33.14250,0.00225,9.6885311927003
909,2018-08-22 13:00:20,8.941339167,0,223.8183544,24.1989,33.8223,4.362,1534942820,AH,-117.32750,33.14250,0.00225,9.79606553556589
910,2018-08-22 14:00:19,8.943620231,0,225.1517361,23.9991,33.8358,4.598,1534946419,AH,-117.32750,33.14250,0.00225,9.77955439182979
911,2018-08-22 15:00:19,8.935969026,0,219.7615891,23.971,33.8704,4.839,1534950019,AH,-117.32750,33.14250,0.00225,9.72183398664133
912,2018-08-22 16:00:20,8.945471164,0,224.4156977,23.9262,33.8925,4.952,1534953620,AH,-117.32750,33.14250,0.00225,9.77609852493095
913,2018-08-22 17:00:19,8.945983539,0,226.4669136,23.9259,33.8813,4.95,1534957219,AH,-117.32750,33.14250,0.00225,9.77964838671758
914,2018-08-22 18:00:19,8.947180576,0,226.8372467,23.9399,33.876,4.794,1534960819,AH,-117.32750,33.14250,0.00225,9.79133548371177
915,2018-08-22 19:00:20,8.942271037,0,226.896924,24.1618,33.8888,4.672,1534964420,AH,-117.32750,33.14250,0.00225,9.79197699812352
916,2018-08-22 20:00:19,8.939259648,0,225.6826611,24.2029,33.8724,4.522,1534968019,AH,-117.32750,33.14250,0.00225,9.78019630560916
917,2018-08-22 21:00:19,8.93981901,0,225.9052242,24.2133,33.8837,4.466,1534971619,AH,-117.32750,33.14250,0.00225,9.78574779182376
918,2018-08-22 22:00:20,8.937351205,0,226.8135422,24.3555,33.8849,4.581,1534975220,AH,-117.32750,33.14250,0.00225,9.78855399281122
919,2018-08-23 00:00:19,8.934022138,0,224.4771302,24.6183,33.8862,4.952,1534982419,AH,-117.32750,33.14250,0.00225,9.80009201632529
920,2018-08-23 01:00:20,8.955019527,0,233.499835,24.7506,33.8555,5.155,1534986020,AH,-117.32750,33.14250,0.00225,9.95214362805838
921,2018-08-23 02:00:19,8.954866668,0,235.1987298,24.616,33.8413,5.366,1534989619,AH,-117.32750,33.14250,0.00225,9.93026970308547
922,2018-08-23 04:00:20,8.964683684,0,239.8763244,24.5127,33.829,5.336,1534996820,AH,-117.32750,33.14250,0.00225,9.97855456992093
923,2018-08-23 05:00:19,8.958108818,0,238.3202187,24.7024,33.8188,5.145,1535000419,AH,-117.32750,33.14250,0.00225,9.966000761006
924,2018-08-23 06:00:19,8.949388258,0,232.9033815,24.7993,33.8627,4.773,1535004019,AH,-117.32750,33.14250,0.00225,9.92741629050321
925,2018-08-23 07:00:20,8.931508018,0,226.2431795,25.078,33.9041,4.464,1535007620,AH,-117.32750,33.14250,0.00225,9.85445440186464
926,2018-08-23 08:00:19,8.930968134,0,224.7111109,25.066,33.8884,4.185,1535011219,AH,-117.32750,33.14250,0.00225,9.85274606901947
